,station_id,name,short_name,latitude,longitude,region_id,rental_methods,capacity,eightd_has_key_dispenser,num_bikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,is_installed,is_renting,is_returning,eightd_has_available_keys,last_reported
1261,3724,7 Ave & Central Park South,6912.01,40.7667405590595,-73.9790689945221,71,"CREDITCARD, KEY",39,False,3,2,34,0,False,False,False,False,2022-02-05 23:35:23+00:00
1262,3914,West End Ave & W 78 St,7340.07,40.783786,-73.981687,71,"CREDITCARD, KEY",39,False,5,0,34,0,False,False,False,False,2022-02-05 21:54:05+00:00
1263,3552,W 113 St & Broadway,7713.01,40.805973,-73.964928,71,"CREDITCARD, KEY",39,False,3,1,35,0,False,False,False,False,2022-02-05 23:33:09+00:00
1264,3623,W 120 St & Claremont Ave,7745.07,40.8109494,-73.96340000000001,71,"CREDITCARD, KEY",39,False,4,0,35,0,False,False,False,False,2022-02-05 23:43:54+00:00
1265,250,Lafayette St & Jersey St,5561.06,40.72456089,-73.99565293,71,"CREDITCARD, KEY",40,False,36,3,1,0,False,False,False,False,2022-02-05 23:57:58+00:00
1266,3486,Schermerhorn St & Bond St,4479.08,40.688417427540834,-73.98451656103134,71,"CREDITCARD, KEY",40,False,26,0,14,0,False,False,False,False,2022-02-05 23:51:00+00:00
1267,4687,W 48 St &  Rockefeller Plaza,6626.11,40.75776935448309,-73.97929430007935,71,"CREDITCARD, KEY",40,False,18,1,21,0,False,False,False,False,2022-02-05 23:28:33+00:00
1268,3129,Queens Plaza North & Crescent St,6429.01,40.75110165,-73.94073717,71,"CREDITCARD, KEY",40,False,17,1,22,0,False,False,False,False,2022-02-04 04:29:56+00:00
1269,4123,Central Park W & W 103 St,7577.27,40.79558954105342,-73.96188408136368,71,"CREDITCARD, KEY",40,False,18,0,22,0,False,False,False,False,2022-02-05 23:59:41+00:00
1270,526,E 33 St & 5 Ave,6322.01,40.74765947,-73.98490707,71,"CREDITCARD, KEY",40,False,13,2,25,0,False,False,False,False,2022-02-05 23:58:30+00:00
1271,485,W 37 St & 5 Ave,6398.06,40.75038009,-73.98338988,71,"CREDITCARD, KEY",40,False,12,2,26,0,False,False,False,False,2022-02-05 23:56:46+00:00
1272,3818,Calyer St & Jewel St,5743.02,40.72984,-73.94839,71,"CREDITCARD, KEY",40,False,11,2,27,0,False,False,False,False,2022-02-05 23:58:02+00:00
1273,4706,Rutgers St & Henry St,5230.02,40.71332151208186,-73.99009689688683,71,"CREDITCARD, KEY",40,False,9,4,27,0,False,False,False,False,2022-02-05 23:57:32+00:00
1274,3302,Columbus Ave & W 103 St,7595.17,40.7969347,-73.9643412291,71,"CREDITCARD, KEY",40,False,9,0,31,0,False,False,False,False,2022-02-05 23:33:21+00:00
1275,3621,27 Ave & 9 St,7098.05,40.7739825,-73.9309134,71,"CREDITCARD, KEY",40,False,5,1,34,0,False,False,False,False,2022-02-05 23:58:45+00:00
1276,529,W 42 St & 8 Ave,6602.05,40.7575699,-73.99098507,71,"CREDITCARD, KEY",41,False,37,4,0,0,False,False,False,False,2022-02-05 22:57:53+00:00
1277,3705,Thompson St & Bleecker St,5721.07,40.72840059450829,-73.99968780577183,71,"CREDITCARD, KEY",41,False,40,0,1,0,False,False,False,False,2022-02-05 23:59:26+00:00
1278,3588,Vernon Blvd & 10 St,6937.07,40.7671863,-73.9373554,71,"CREDITCARD, KEY",41,False,39,0,2,0,False,False,False,False,2022-02-05 22:47:55+00:00
1279,4705,E 10 St & 2 Ave,5746.02,40.72970805644994,-73.9865979552269,71,"CREDITCARD, KEY",41,False,36,2,3,0,False,False,False,False,2022-02-05 23:34:32+00:00
1280,4658,Flatbush Ave & Ocean Ave,3704.04,40.663657,-73.963014,71,"CREDITCARD, KEY",41,False,32,0,9,0,False,False,False,False,2022-02-05 23:43:47+00:00
1281,326,E 11 St & 1 Ave,5746.14,40.72953837,-73.98426726,71,"CREDITCARD, KEY",41,False,25,4,12,0,False,False,False,False,2022-02-05 23:30:02+00:00
1282,3815,E 51 St & 2 Ave,6575.03,40.755293,-73.967641,71,"CREDITCARD, KEY",41,False,25,3,13,0,False,False,False,False,2022-02-05 23:57:59+00:00
1283,3736,E 12 St & Ave C,5616.08,40.727243,-73.976831,71,"CREDITCARD, KEY",41,False,23,2,16,0,False,False,False,False,2022-02-05 23:53:09+00:00
1284,3339,Berkeley Pl & 6 Ave,4134.06,40.6765304,-73.97846879,71,"CREDITCARD, KEY",41,False,23,1,17,0,False,False,False,False,2022-02-05 23:26:32+00:00
1285,3547,Broadway & Moylan Pl,7823.03,40.8143256,-73.9590255,71,"CREDITCARD, KEY",41,False,23,1,17,0,False,False,False,False,2022-02-05 23:23:29+00:00
1286,428,E 3 St & 1 Ave,5553.03,40.72467721,-73.98783413,71,"CREDITCARD, KEY",41,False,22,0,19,0,False,False,False,False,2022-02-05 23:53:10+00:00
1287,3233,E 48 St & 5 Ave,6626.01,40.75724567911726,-73.97805914282799,71,"CREDITCARD, KEY",41,False,22,0,19,0,False,False,False,False,2022-02-05 23:42:41+00:00
1288,261,Johnson St & Gold St,4668.08,40.69474881,-73.98362464,71,"CREDITCARD, KEY",41,False,20,1,20,0,False,False,False,False,2022-02-05 23:35:55+00:00
1289,309,Murray St & West St,5329.06,40.7149787,-74.013012,71,"CREDITCARD, KEY",41,False,18,1,22,0,False,False,False,False,2022-02-05 23:31:11+00:00
1290,3135,E 75 St & 3 Ave,6991.12,40.77112927,-73.95772297,71,"CREDITCARD, KEY",41,False,19,0,22,0,False,False,False,False,2022-02-05 23:59:41+00:00
1291,4279,E 54 St & 1 Ave,6608.09,40.756265,-73.964179,71,"CREDITCARD, KEY",41,False,14,1,26,0,False,False,False,False,2022-02-05 23:39:21+00:00
1292,3152,3 Ave & E 71 St,6960.10,40.76873687,-73.96119945,71,"CREDITCARD, KEY",41,False,14,0,27,0,False,False,False,False,2022-02-05 23:11:48+00:00
1293,3166,Riverside Dr & W 72 St,7288.04,40.78057799010334,-73.98562431335449,71,"CREDITCARD, KEY",41,False,12,2,27,0,False,False,False,False,2022-02-05 23:47:58+00:00
1294,339,Avenue D & E 12 St,5575.08,40.72580614,-73.97422494,71,"CREDITCARD, KEY",41,False,12,1,28,0,False,False,False,False,2022-02-05 23:55:40+00:00
1295,3712,W 35 St & Dyer Ave,6569.08,40.754691750226016,-73.99740189313889,71,"CREDITCARD, KEY",41,False,11,2,28,0,False,False,False,False,2022-02-05 23:01:18+00:00
1296,4058,Madison Av & E 51 St,6659.09,40.75863,-73.97513000000001,71,"CREDITCARD, KEY",41,False,13,0,28,0,False,False,False,False,2022-02-05 23:05:44+00:00
1297,2012,E 27 St & 1 Ave,6004.06,40.739445,-73.976806,71,"CREDITCARD, KEY",41,False,10,1,30,0,False,False,False,False,2022-02-05 23:45:24+00:00
1298,3336,E 97 St & Madison Ave,7393.09,40.787801,-73.953559,71,"CREDITCARD, KEY",41,False,9,2,30,0,False,False,False,False,2022-02-05 23:14:16+00:00
1299,486,Broadway & W 29 St,6289.06,40.7462009,-73.98855723,71,"CREDITCARD, KEY",41,False,9,1,31,0,False,False,False,False,2022-02-05 23:45:15+00:00
1300,3382,Carroll St & Smith St,4225.14,40.680611,-73.99475825,71,"CREDITCARD, KEY",41,False,7,1,33,0,False,False,False,False,2022-02-05 23:53:13+00:00
1301,3443,W 52 St & 6 Ave,6740.01,40.76132983124814,-73.97982001304626,71,"CREDITCARD, KEY",41,False,4,1,36,0,False,False,False,False,2022-02-05 23:52:11+00:00
1302,380,W 4 St & 7 Ave S,5880.02,40.73401143,-74.00293877,71,"CREDITCARD, KEY",42,False,40,2,0,0,False,False,False,False,2022-02-05 23:30:38+00:00
1303,4709,Greene St & Prince St,5602.06,40.72511734422387,-73.99930492043495,71,"CREDITCARD, KEY",42,False,42,0,0,0,False,False,False,False,2022-02-05 22:57:00+00:00
1304,4503,Yankee Ferry Terminal,4440.02,40.68706579875912,-74.01675585121666,71,"CREDITCARD, KEY",42,False,22,1,19,0,False,False,False,False,2022-02-05 22:07:25+00:00
1305,401,Allen St & Rivington St,5414.06,40.72019576,-73.98997825000001,71,"CREDITCARD, KEY",42,False,17,5,20,0,False,False,False,False,2022-02-05 23:56:46+00:00
1306,3186,Grove St PATH,JC005,40.71958611647166,-74.04311746358871,70,"CREDITCARD, KEY",42,False,14,0,28,0,False,False,False,False,2022-02-05 23:57:06+00:00
1307,3068,Humboldt St & Varet St,4956.02,40.7031724,-73.940636,71,"CREDITCARD, KEY",42,False,13,0,29,0,False,False,False,False,2022-02-05 23:27:37+00:00
1308,3074,Montrose Ave & Bushwick Ave,5068.02,40.70767788,-73.94016171,71,"CREDITCARD, KEY",42,False,8,1,33,0,False,False,False,False,2022-02-05 23:55:37+00:00
1309,330,Reade St & Broadway,5247.10,40.71450451,-74.00562789,71,"CREDITCARD, KEY",42,False,3,1,38,0,False,False,False,False,2022-02-05 23:29:55+00:00
1310,3118,McGuinness Blvd & Eagle St,5977.01,40.73555,-73.95284,71,"CREDITCARD, KEY",42,False,2,0,40,0,False,False,False,False,2022-02-05 23:53:31+00:00
1311,3584,Eastern Pkwy & Franklin Ave,3919.07,40.6707767,-73.9576801,71,"CREDITCARD, KEY",42,False,2,0,40,0,False,False,False,False,2022-02-05 23:59:10+00:00
1312,4214,Spring St & Hudson St,5653.12,40.72583996792375,-74.0076532959938,71,"CREDITCARD, KEY",43,False,43,0,0,0,False,False,False,False,2022-02-05 23:33:25+00:00
1313,3452,Bayard St & Leonard St,5442.05,40.71915571696044,-73.94885390996933,71,"CREDITCARD, KEY",43,False,41,1,1,0,False,False,False,False,2022-02-05 23:56:30+00:00
1314,3478,2 Ave & 36 St,3460.01,40.65708866668485,-74.00870203971863,71,"CREDITCARD, KEY",43,False,39,0,4,0,False,False,False,False,2022-02-05 22:02:46+00:00
1315,4300,Bleecker St & Crosby St,5679.08,40.72615604980408,-73.99510189890862,71,"CREDITCARD, KEY",43,False,34,4,5,0,False,False,False,False,2022-02-05 23:53:52+00:00
1316,439,E 4 St & 2 Ave,5593.04,40.7262807,-73.98978041,71,"CREDITCARD, KEY",43,False,34,3,6,0,False,False,False,False,2022-02-05 23:56:08+00:00
1317,355,Bayard St & Baxter St,5351.03,40.71602118,-73.99974372,71,"CREDITCARD, KEY",43,False,35,1,7,0,False,False,False,False,2022-02-05 23:53:13+00:00
1318,3124,46 Ave & 5 St,6286.02,40.74731,-73.95451,71,"CREDITCARD, KEY",43,False,29,0,14,0,False,False,False,False,2022-02-05 23:59:42+00:00
1319,3635,W 36 St & 9 Ave,6569.07,40.75462324029105,-73.99516761302948,71,"CREDITCARD, KEY",43,False,28,1,14,0,False,False,False,False,2022-02-05 23:46:38+00:00
1320,3697,W 64 St & Thelonious Monk Circle,7123.04,40.77515953434235,-73.98918695747852,71,"CREDITCARD, KEY",43,False,27,1,15,0,False,False,False,False,2022-02-05 23:57:45+00:00
1321,532,S 5 Pl & S 5 St,5125.03,40.710451,-73.960876,71,"CREDITCARD, KEY",43,False,23,1,19,0,False,False,False,False,2022-02-05 23:56:39+00:00
1322,367,E 53 St & Lexington Ave,6617.09,40.75828065,-73.97069431,71,"CREDITCARD, KEY",43,False,18,2,23,0,False,False,False,False,2022-02-05 22:15:36+00:00
1323,3285,W 87 St & Amsterdam Ave,7458.03,40.78839,-73.9747,71,"CREDITCARD, KEY",43,False,18,2,23,0,False,False,False,False,2022-02-05 23:39:32+00:00
1324,4120,E 39 St & Lexington Ave,6389.09,40.7494985460252,-73.97729203113158,71,"CREDITCARD, KEY",43,False,15,1,27,0,False,False,False,False,2022-02-05 23:42:49+00:00
1325,316,Fulton St & William St,5137.11,40.70960089363537,-74.00655090808868,71,"CREDITCARD, KEY",43,False,14,0,29,0,False,False,False,False,2022-02-05 23:58:27+00:00
1326,3139,E 72 St & Park Ave,6998.08,40.77118287540658,-73.96409422159195,71,"CREDITCARD, KEY",43,False,10,2,31,0,False,False,False,False,2022-02-05 22:47:15+00:00
1327,3163,Central Park West & W 68 St,7079.06,40.7734066,-73.97782542,71,"CREDITCARD, KEY",43,False,8,2,33,0,False,False,False,False,2022-02-05 23:53:16+00:00
1328,3292,5 Ave & E 93 St,7372.10,40.7857851,-73.957481,71,"CREDITCARD, KEY",43,False,10,0,33,0,False,False,False,False,2022-02-05 23:40:11+00:00
1329,4691,Washington St & Laight St,5509.02,40.72231,-74.0106,71,"CREDITCARD, KEY",43,False,8,2,33,0,False,False,False,False,2022-02-05 21:43:03+00:00
1330,3175,W 70 St & Amsterdam Ave,7207.08,40.77748046,-73.98288594,71,"CREDITCARD, KEY",43,False,6,3,34,0,False,False,False,False,2022-02-05 23:40:07+00:00
1331,391,Clark St & Henry St,4789.03,40.69760127,-73.99344559,71,"CREDITCARD, KEY",43,False,2,2,39,0,False,False,False,False,2022-02-05 23:53:29+00:00
1332,3536,W 116 St & Broadway,7713.11,40.8082,-73.9641,71,"CREDITCARD, KEY",43,False,0,1,42,0,False,False,False,False,2022-02-05 22:29:27+00:00
1333,3539,W 116 St & Amsterdam Ave,7692.11,40.8067581,-73.9607082,71,"CREDITCARD, KEY",43,False,1,0,42,0,False,False,False,False,2022-02-05 23:37:56+00:00
1334,4620,Congress St & Clinton St,4455.10,40.68825516598005,-73.99545192718506,71,"CREDITCARD, KEY",44,False,41,2,1,0,False,False,False,False,2022-02-05 23:46:49+00:00
1335,334,W 20 St & 7 Ave,6182.02,40.74238787,-73.99726235,71,"CREDITCARD, KEY",44,False,34,4,6,0,False,False,False,False,2022-02-05 23:36:59+00:00
1336,4407,Duane St & Hudson St,5359.12,40.71703,-74.00925,71,"CREDITCARD, KEY",44,False,26,0,18,0,False,False,False,False,2022-02-05 22:59:54+00:00
1337,423,W 54 St & 9 Ave,6920.03,40.76584941,-73.98690506,71,"CREDITCARD, KEY",44,False,7,4,33,0,False,False,False,False,2022-02-05 23:53:37+00:00
1338,488,W 39 St & 9 Ave,6644.04,40.75645824,-73.99372222,71,"CREDITCARD, KEY",44,False,10,1,33,0,False,False,False,False,2022-02-05 23:53:37+00:00
1339,3435,Grand St & Elizabeth St,5382.06,40.718822,-73.99596,71,"CREDITCARD, KEY",44,False,8,2,34,0,False,False,False,False,2022-02-05 23:59:42+00:00
1340,4232,6 Ave & W 45 St,6593.15,40.756951,-73.982631,71,"CREDITCARD, KEY",44,False,5,1,38,0,False,False,False,False,2022-02-05 23:13:48+00:00
1341,4632,Water St & Main St,4936.14,40.703212,-73.990409,71,"CREDITCARD, KEY",45,False,41,0,4,0,False,False,False,False,2022-02-05 23:45:23+00:00
1342,3260,Mercer St & Bleecker St,5679.05,40.72706363348306,-73.99662137031554,71,"CREDITCARD, KEY",45,False,40,0,5,0,False,False,False,False,2022-02-05 23:52:07+00:00
1343,408,Market St & Cherry St,5198.04,40.71076228,-73.99400398,71,"CREDITCARD, KEY",45,False,39,0,6,0,False,False,False,False,2022-02-05 23:08:09+00:00
1344,3318,2 Ave & E 96 St,7338.02,40.7839636,-73.9471673,71,"CREDITCARD, KEY",45,False,34,1,10,0,False,False,False,False,2022-02-05 23:58:42+00:00
1345,4711,W 12 St & Hudson St,5997.10,40.73752993301071,-74.00558933615685,71,"CREDITCARD, KEY",45,False,35,0,10,0,False,False,False,False,2022-02-05 22:20:52+00:00
1346,3119,Vernon Blvd & 50 Ave,6170.02,40.74232744,-73.95411749,71,"CREDITCARD, KEY",45,False,31,3,11,0,False,False,False,False,2022-02-05 23:53:42+00:00
1347,3145,E 84 St & Park Ave,7243.04,40.77862688,-73.95772073,71,"CREDITCARD, KEY",45,False,32,0,13,0,False,False,False,False,2022-02-05 23:59:01+00:00
1348,3479,Picnic Point,4374.01,40.68512559515415,-74.02535319328308,71,"CREDITCARD, KEY",45,False,31,0,13,1,False,False,False,False,2022-02-05 23:57:08+00:00
1349,546,E 30 St & Park Ave S,6206.08,40.74444921,-73.98303529,71,"CREDITCARD, KEY",45,False,26,2,17,0,False,False,False,False,2022-02-05 23:56:26+00:00
1350,3142,1 Ave & E 62 St,6753.08,40.7612274,-73.96094022,71,"CREDITCARD, KEY",45,False,26,1,18,0,False,False,False,False,2022-02-05 23:56:10+00:00
1351,3523,24 Ave & 29 St,7119.04,40.7729,-73.916142,71,"CREDITCARD, KEY",45,False,23,1,21,0,False,False,False,False,2022-02-05 23:53:36+00:00
1352,4118,Liberty St & Nassau St,5105.09,40.70858894240581,-74.00935482235809,71,"CREDITCARD, KEY",45,False,18,0,27,0,False,False,False,False,2022-02-05 23:27:05+00:00
1353,3916,Pearl St & Peck Slip,5096.11,40.708485,-74.002751,71,"CREDITCARD, KEY",45,False,16,1,28,0,False,False,False,False,2022-02-05 23:32:43+00:00
1354,3226,W 82 St & Central Park West,7304.08,40.78275,-73.97137,71,"CREDITCARD, KEY",45,False,14,2,29,0,False,False,False,False,2022-02-05 23:43:02+00:00
1355,3538,W 110 St & Amsterdam Ave,7646.04,40.802692,-73.96295,71,"CREDITCARD, KEY",45,False,4,0,41,0,False,False,False,False,2022-02-05 23:49:16+00:00
1356,3467,W Broadway & Spring St,5569.06,40.72494672359416,-74.00165855884552,71,"CREDITCARD, KEY",46,False,43,3,0,0,False,False,False,False,2022-02-05 23:53:20+00:00
1357,242,Carlton Ave & Flushing Ave,4732.08,40.697787,-73.973736,71,"CREDITCARD, KEY",46,False,41,2,3,0,False,False,False,False,2022-02-05 22:57:56+00:00
1358,415,Pearl St & Hanover Square,4993.02,40.7047177,-74.00926027,71,"CREDITCARD, KEY",46,False,42,1,3,0,False,False,False,False,2022-02-05 23:41:59+00:00
1359,4280,W 10 St & Washington St,5847.06,40.73342399437081,-74.00851495563984,71,"CREDITCARD, KEY",46,False,30,2,14,0,False,False,False,False,2022-02-05 23:46:35+00:00
1360,3457,E 58 St & Madison Ave,6839.04,40.76302594280519,-73.97209525108337,71,"CREDITCARD, KEY",46,False,24,2,20,0,False,False,False,False,2022-02-05 23:45:41+00:00
1361,4519,Hoboken Terminal - River St & Hudson Pl,HB102,40.7360676564825,-74.02912706136703,311,"CREDITCARD, KEY",46,False,23,2,21,0,False,False,False,False,2022-02-05 23:35:53+00:00
1362,3718,E 11 St & Avenue B,5659.11,40.72746420692392,-73.97950418293476,71,"CREDITCARD, KEY",46,False,22,2,22,0,False,False,False,False,2022-02-05 23:45:55+00:00
1363,3656,E 2 St & Avenue A,5553.10,40.72307749068673,-73.98583620786667,71,"CREDITCARD, KEY",46,False,22,0,24,0,False,False,False,False,2022-02-05 23:57:27+00:00
1364,3144,E 81 St & Park Ave,7188.10,40.77677702,-73.9590097,71,"CREDITCARD, KEY",46,False,13,2,31,0,False,False,False,False,2022-02-05 23:13:35+00:00
1365,3154,E 77 St & 3 Ave,7092.06,40.77314236,-73.95856158,71,"CREDITCARD, KEY",46,False,15,0,31,0,False,False,False,False,2022-02-05 23:45:14+00:00
1366,4641,Broadway & W 38 St,6560.15,40.7529728216068,-73.98734897375107,71,"CREDITCARD, KEY",46,False,13,1,32,0,False,False,False,False,2022-02-05 23:33:37+00:00
1367,3733,Avenue C & E 18 St,5769.04,40.730563,-73.973984,71,"CREDITCARD, KEY",46,False,13,0,33,0,False,False,False,False,2022-02-05 22:45:44+00:00
1368,3731,W 47 St & 6 Ave,6667.04,40.758397,-73.98255,71,"CREDITCARD, KEY",46,False,5,0,41,0,False,False,False,False,2022-02-05 22:42:45+00:00
1369,4278,Albany St & Greenwich St,5145.02,40.709267,-74.013247,71,"CREDITCARD, KEY",46,False,3,1,42,0,False,False,False,False,2022-02-05 23:45:19+00:00
1370,484,W 44 St & 5 Ave,6551.02,40.75500254,-73.98014437,71,"CREDITCARD, KEY",46,False,1,2,43,0,False,False,False,False,2022-02-05 23:33:43+00:00
1371,438,St Marks Pl & 1 Ave,5626.13,40.72779126,-73.98564945,71,"CREDITCARD, KEY",47,False,20,0,2,25,False,False,False,False,2022-02-05 23:56:09+00:00
1372,4697,E 6 St & 2 Ave,5669.12,40.72737869323223,-73.98840844631195,71,"CREDITCARD, KEY",47,False,43,2,2,0,False,False,False,False,2022-02-05 23:37:17+00:00
1373,3143,5 Ave & E 78 St,7161.08,40.77632142182271,-73.96427392959595,71,"CREDITCARD, KEY",47,False,40,3,4,0,False,False,False,False,2022-02-05 23:15:07+00:00
1374,4594,Ashland Pl & Dekalb Ave,4513.09,40.690065,-73.978776,71,"CREDITCARD, KEY",47,False,41,2,4,0,False,False,False,False,2022-02-05 23:57:52+00:00
1375,4596,Boerum Pl	& Pacific St,4488.09,40.68848905639242,-73.99116039276123,71,"CREDITCARD, KEY",47,False,42,1,4,0,False,False,False,False,2022-02-05 23:56:09+00:00
1376,368,Carmine St & 6 Ave,5763.03,40.73038599,-74.00214988,71,"CREDITCARD, KEY",47,False,35,5,5,2,False,False,False,False,2022-02-05 23:57:25+00:00
1377,427,Bus Slip & State St,4889.06,40.701907,-74.013942,71,"CREDITCARD, KEY",47,False,37,2,8,0,False,False,False,False,2022-02-05 23:51:45+00:00
1378,3232,Bond St & Fulton St,4479.06,40.68962188790333,-73.98304268717766,71,"CREDITCARD, KEY",47,False,37,1,9,0,False,False,False,False,2022-02-05 23:49:29+00:00
1379,254,W 11 St & 6 Ave,5914.03,40.73532427,-73.99800419,71,"CREDITCARD, KEY",47,False,32,1,14,0,False,False,False,False,2022-02-05 23:41:52+00:00
1380,168,W 18 St & 6 Ave,6064.08,40.73971301,-73.99456405,71,"CREDITCARD, KEY",47,False,29,2,16,0,False,False,False,False,2022-02-05 23:52:00+00:00
1381,4689,Broadway & Morris St,5033.01,40.705945132708806,-74.01321887969969,71,"CREDITCARD, KEY",47,False,26,1,20,0,False,False,False,False,2022-02-05 23:17:34+00:00
1382,3123,31 St & Thomson Ave,6227.02,40.74469738,-73.93540375,71,"CREDITCARD, KEY",47,False,26,0,21,0,False,False,False,False,2022-02-05 21:52:48+00:00
1383,350,Clinton St & Grand St,5303.06,40.71559509,-73.9870295,71,"CREDITCARD, KEY",47,False,23,2,22,0,False,False,False,False,2022-02-05 23:54:14+00:00
1384,3151,E 81 St & York Ave,7084.12,40.7728384,-73.94989233,71,"CREDITCARD, KEY",47,False,20,3,24,0,False,False,False,False,2022-02-05 23:57:35+00:00
1385,3287,W 87 St & West End Ave,7484.05,40.789622,-73.97757,71,"CREDITCARD, KEY",47,False,20,3,24,0,False,False,False,False,2022-02-05 23:58:13+00:00
1386,4692,Hudson St & N Moore St,5470.13,40.71988799798129,-74.0086269378662,71,"CREDITCARD, KEY",47,False,20,0,27,0,False,False,False,False,2022-02-05 22:26:20+00:00
1387,3146,E 81 St & 3 Ave,7154.07,40.77573034,-73.9567526,71,"CREDITCARD, KEY",47,False,19,0,28,0,False,False,False,False,2022-02-05 23:27:21+00:00
1388,3283,W 89 St & Columbus Ave,7432.09,40.7882213,-73.97041561,71,"CREDITCARD, KEY",47,False,18,1,28,0,False,False,False,False,2022-02-05 23:38:12+00:00
1389,3440,Fulton St & Adams St,4637.06,40.69241829257847,-73.98949474096298,71,"CREDITCARD, KEY",47,False,16,0,31,0,False,False,False,False,2022-02-05 23:54:16+00:00
1390,3150,E 85 St & York Ave,7146.04,40.77536905,-73.94803392,71,"CREDITCARD, KEY",47,False,13,2,32,0,False,False,False,False,2022-02-05 23:53:39+00:00
1391,4593,Myrtle Ave & Fleet Pl,4628.07,40.693534,-73.981909,71,"CREDITCARD, KEY",47,False,13,1,33,0,False,False,False,False,2022-02-05 23:36:06+00:00
1392,4590,Bridge St & Water St,4968.03,40.70296934155272,-73.98469090461731,71,"CREDITCARD, KEY",47,False,12,0,35,0,False,False,False,False,2022-02-05 22:52:24+00:00
1393,4111,E 27 St & Park Ave S,6131.13,40.74275179648995,-73.9847157150507,71,"CREDITCARD, KEY",47,False,9,2,36,0,False,False,False,False,2022-02-05 23:21:53+00:00
1394,4699,E 7 St & Ave B,5584.05,40.7251285241158,-73.98131668567657,71,"CREDITCARD, KEY",47,False,6,0,41,0,False,False,False,False,2022-02-05 23:49:12+00:00
1395,4723,Hudson Blvd E & W 36 St,6611.05,40.75630628938069,-73.99951145061095,71,"CREDITCARD, KEY",47,False,6,0,41,0,False,False,False,False,2022-02-05 23:40:13+00:00
1396,4690,Greenwich St & Rector St,5073.07,40.70806582380646,-74.0135595202446,71,"CREDITCARD, KEY",47,False,5,0,42,0,False,False,False,False,2022-02-05 21:24:52+00:00
1397,3689,W 104 St & Amsterdam Ave,7610.13,40.79904139288298,-73.96649479866028,71,"CREDITCARD, KEY",47,False,0,1,46,0,False,False,False,False,2022-02-05 23:31:25+00:00
1398,3746,6 Ave & Broome St,5610.09,40.72431,-74.00473,71,"CREDITCARD, KEY",48,False,47,0,1,0,False,False,False,False,2022-02-05 23:57:33+00:00
1399,4426,E 9 St & 5 Ave,5872.10,40.73275887045087,-73.99581670761108,71,"CREDITCARD, KEY",48,False,42,1,5,0,False,False,False,False,2022-02-05 23:58:35+00:00
1400,483,E 12 St & 3 Ave,5788.12,40.73223272,-73.98889957,71,"CREDITCARD, KEY",48,False,41,1,6,0,False,False,False,False,2022-02-05 23:58:23+00:00
1401,4124,Central Park W & W 91 St,7453.01,40.78866499127884,-73.96680057048798,71,"CREDITCARD, KEY",48,False,3,26,6,13,False,False,False,False,2022-02-05 23:58:58+00:00
1402,3409,Bergen St & Smith St,4446.01,40.6867443,-73.99063168,71,"CREDITCARD, KEY",48,False,41,0,7,0,False,False,False,False,2022-02-05 23:50:29+00:00
1403,308,St James Pl & Oliver St,5238.05,40.71307916,-73.99851193,71,"CREDITCARD, KEY",48,False,38,0,10,0,False,False,False,False,2022-02-05 23:51:54+00:00
1404,4044,8 Ave & W 38 St,6526.05,40.75461,-73.99177,71,"CREDITCARD, KEY",48,False,30,4,14,0,False,False,False,False,2022-02-05 23:58:01+00:00
1405,516,E 47 St & 1 Ave,6498.09,40.75206862,-73.96784384,71,"CREDITCARD, KEY",48,False,32,0,16,0,False,False,False,False,2022-02-05 23:27:16+00:00
1406,304,Broadway & Battery Pl,4962.01,40.70463334,-74.01361706,71,"CREDITCARD, KEY",48,False,28,3,17,0,False,False,False,False,2022-02-05 22:47:53+00:00
1407,3376,E 65 St & 2 Ave,6860.12,40.76471851944339,-73.96222069859505,71,"CREDITCARD, KEY",48,False,28,0,20,0,False,False,False,False,2022-02-05 23:24:11+00:00
1408,3360,Amsterdam Ave & W 79 St,7311.02,40.7829391,-73.9786517,71,"CREDITCARD, KEY",48,False,17,4,27,0,False,False,False,False,2022-02-05 23:57:52+00:00
1409,390,Duffield St & Willoughby St,4596.05,40.69221589,-73.9842844,71,"CREDITCARD, KEY",48,False,18,1,29,0,False,False,False,False,2022-02-05 23:50:18+00:00
1410,4592,Sands St & Jay St,4821.03,40.700119,-73.9862,71,"CREDITCARD, KEY",48,False,12,1,35,0,False,False,False,False,2022-02-05 23:59:29+00:00
1411,4647,W 168th S & Fort Washington Ave,8226.07,40.84210236102173,-73.9422395825386,71,"CREDITCARD, KEY",48,False,9,1,38,0,False,False,False,False,2022-02-05 22:11:00+00:00
1412,4704,E 5 St & Ave A,5626.06,40.72479007746337,-73.98430064320564,71,"CREDITCARD, KEY",48,False,6,1,41,0,False,False,False,False,2022-02-05 23:15:59+00:00
1413,4648,Vesey St & Church St,5216.06,40.71221958009051,-74.01047229766846,71,"CREDITCARD, KEY",48,False,0,1,47,0,False,False,False,False,2022-02-05 23:53:28+00:00
1414,3786,Division St & Bowery,5270.08,40.714193,-73.996732,71,"CREDITCARD, KEY",49,False,46,2,1,0,False,False,False,False,2022-02-05 23:57:06+00:00
1415,377,6 Ave & Canal St,5500.07,40.72243797,-74.00566443,71,"CREDITCARD, KEY",49,False,46,1,2,0,False,False,False,False,2022-02-05 23:47:08+00:00
